_id,source,mot_cle_recherche,titre,lien,auteurs,annee,abstract,journal,date_scraping
6967c0d79a35aa6a2ba7aff8,IEEE,Blockchain,HealthGuard: Blockchain -Powered Healthcare Data Security,https://ieeexplore.ieee.org/document/10396708/,"Suja A. Alex, Euclides Lourenço Chuma, Gabriel Caumo Vaz, Gabriel Gomes de Oliveira",2023,"Healthcare information is sensitive and private. Consequently, Users are liable for assuring the confidentiality of their medical records. It is simple to steal, or even eradicate medical data. In that cases the medical data may not be found the same as before. This affects the right treatment to the patient to save the patient’s life. Traditionally, the raw medical data of a patient was preserved...",2023 International Conference on Intelligent Computing and Next Generation Networks（ICNGN) Papers (3) 2023 International Conference on Intelligent Computing and Next Generation Networks（ICNGN),2026-01-14 17:14:15.458000
6967c0d79a35aa6a2ba7aff9,IEEE,Blockchain,HAC-Bchain: A Secure and Scalable Blockchain -Shard Based E-Voting System,https://ieeexplore.ieee.org/document/10531344/,"Sohel Ahmed Joni, Rabiul Rahat, Nishat Tasnin, Partho Ghose, Loveleen Gaur",2023,"Voting is a fundamental right of citizens in a democratic country and crucial for any thriving democracy. Reliable voting systems are essential for free and fair elections in the modern era. Biometric Electronic Voting Machines (EVMs) address many issues with paper-ballot systems, but their closed-source nature undermines voter trust. Traditional election systems are also vulnerable to cyberattack...",2023 IEEE Technology & Engineering Management Conference - Asia Pacific (TEMSCON-ASPAC) Papers (3) 2023 IEEE Technology & Engineering Management Conference - Asia Pacific (TEMSCON-ASPAC),2026-01-14 17:14:15.464000
6967c0d79a35aa6a2ba7affa,IEEE,Blockchain,Blockchain -based Model for Trading Smart Contracts for Shared Energy Generation in Brazil,https://ieeexplore.ieee.org/document/10007378/,"Paula Zenni Lodetti, Beatriz Batista Cardoso, O. B. Luis Gustavo Ulhoa, Luciano Benvenuti Roncalio, Lucas de Paula A. Pinheiro, Orlando Da Silva Santos, Marcos A. Izumida M, Diogo Vinícius João",2022,"Blockchain development is expected to bring significant contributions to electrical grids. Mainly due to the security requirements, real-time operation and encrypted communication features of this technology. Such features provide ways to shorten the process and carry out direct and secure energy trading through smart contracts. In order to circumvent the impediments imposed by Brazilian reg...",2022 International Conference on Engineering and Emerging Technologies (ICEET) Papers (2) 2022 International Conference on Engineering and Emerging Technologies (ICEET),2026-01-14 17:14:15.470000
6967c0d79a35aa6a2ba7affb,IEEE,Blockchain,Design Requirements for Secured and Cost-Efficient Blockchain -Based Data Exchange Frameworks in Healthcare,https://ieeexplore.ieee.org/document/10338889/,"Shahrin Chowdhury, Anca Delia Jurcut",2023,"In recent years cyber security attacks have become a growing concern in healthcare as it involves sensitive data. In 2021 a significant raise in the ransomware attacks has been observed in the medical sector, resulting in disruption in monitoring patients, cancelled appointments, and diverted ambulances. These incidents lead to delays in offering medication, which can potentially trigger life-thre...",2023 Fifth International Conference on Blockchain Computing and Applications (BCCA) Papers (1) 2023 Fifth International Conference on Blockchain Computing and Applications (BCCA),2026-01-14 17:14:15.503000
6967c0d79a35aa6a2ba7affc,IEEE,Blockchain,Drawing the Boundaries Between Blockchain and Blockchain -Like Systems: A Comprehensive Survey on Distributed Ledger Technologies,https://ieeexplore.ieee.org/document/10517413/,"Badr Bellaj, Aafaf Ouaddah, Emmanuel Bertin, Noel Crespi, Abdellatif Mezrioui",2024,"Bitcoin’s success as a global cryptocurrency has paved the way for the emergence of blockchain , a revolutionary category of distributed systems. However, the growing popularity of blockchain has led to a significant divergence from its core principles in many systems labeled as “ blockchain .” This divergence has introduced complexity into the blockchain ecosystem, exacerbate...",Proceedings of the IEEE Issue: 3 Papers (33) Proceedings of the IEEE Issue: 3,2026-01-14 17:14:15.508000
6967c0d79a35aa6a2ba7affd,IEEE,Blockchain,Unlocking the Potential of Interconnected Blockchains : A Comprehensive Study of Cosmos Blockchain Interoperability,https://ieeexplore.ieee.org/document/10752501/,"Mritunjay Shall Peelam, Brijesh Kumar Chaurasia, Aditya Kumar Sharma, Vinay Chamola, Biplab Sikdar",2024,"The Cosmos blockchain is a decentralized network of independent blockchains that addresses scalability and interoperability difficulties in blockchain architecture. Through the use of the Tendermint consensus mechanism and the Inter- Blockchain Communication (IBC) protocol, the Cosmos blockchain enables transactions that are both safe and smooth across a variety of ...",IEEE Access Volume: 12 Papers (23) IEEE Access Volume: 12,2026-01-14 17:14:15.513000
6967c0d79a35aa6a2ba7affe,IEEE,Blockchain,Building Ethereum Dapps: Decentralized applications on the Ethereum blockchain,https://ieeexplore.ieee.org/document/10280333/,,2019,"Building Ethereum Dapps introduces you to decentralized applications based on the Ethereum blockchain platform. In this book, you'll learn the principles of Dapps development by rolling up your sleeves and actually building a few!",,2026-01-14 17:14:15.518000
6967c0d79a35aa6a2ba7afff,IEEE,Blockchain,Yugala: Blockchain Based Encrypted Cloud Storage for IoT Data,https://ieeexplore.ieee.org/document/8946250/,"Sarada Prasad Gochhayat, Eranga Bandara, Sachin Shetty, Peter Foytik",2019,"Cloud storage enables users to upload, store and download their data. However, with the rapid growth of the Internet of Things (IoT) and edge devices, such as camera, the cloud not only manages the user generate data but also devices generated data. This increment in the volume of outsourced data has raised two important issues in big data management for cloud storage servers, namely, optimal data...",2019 IEEE International Conference on Blockchain ( Blockchain ) Papers (22) 2019 IEEE International Conference on Blockchain ( Blockchain ),2026-01-14 17:14:15.524000
6967c0d79a35aa6a2ba7b000,IEEE,Blockchain,A Fully Decentralized Time-Lock Encryption System on Blockchain,https://ieeexplore.ieee.org/document/8946269/,"Wei-Jr Lai, Chih-Wen Hsueh, Ja-Ling Wu",2019,"To make a time capsule on the Internet, which will be opened at a planned time in the future, without third parties' involvement has always been a difficult problem. Although there are many researches worked on various time-lock systems, they may have some shortcomings like uncertainty in decryption time, not fully decentralized, hard to estimate the required computing resources. In this paper, we...",2019 IEEE International Conference on Blockchain ( Blockchain ) Papers (9) Patents (1) 2019 IEEE International Conference on Blockchain ( Blockchain ),2026-01-14 17:14:15.528000
6967c0d79a35aa6a2ba7b001,IEEE,Blockchain,SSP: Self-Sovereign Privacy for Internet of Things Using Blockchain and MPC,https://ieeexplore.ieee.org/document/8946226/,"Tiffany Hyun-Jin Kim, Joshua Lampkins",2019,"With the proliferation of the Internet of Things (IoTs), their devices have been collecting our personal data to enhance our life styles and their purposes. Care must be taken when handling such sensitive data to protect the data owners' privacy while guaranteeing the integrity when the data is accessed by a third party. Furthermore, data should be available without much delay to support medical e...",2019 IEEE International Conference on Blockchain ( Blockchain ) Papers (8) Patents (1) 2019 IEEE International Conference on Blockchain ( Blockchain ),2026-01-14 17:14:15.533000
6967c0d79a35aa6a2ba7b002,IEEE,Blockchain,BA-CPABE : An auditable Ciphertext-Policy Attribute Based Encryption Based on Blockchain,https://ieeexplore.ieee.org/document/9845120/,"Jingyi Wang, Cheng Huang, Yiming Ma, Huiyuan Wang, Chao Peng, HouHui Yu",2022,"At present, the ciphertext-policy attribute based encryption (CP-ABE) has been widely used in different fields of data sharing such as cross-border paperless trade, digital government and etc. However, there still exist some challenges including single point of failure, key abuse and key unaccountable issues in CP-ABE. To address these problems. We propose an accountable CP-ABE mechanism based on ...",2022 International Conference on Blockchain Technology and Information Security (ICBCTIS) Papers (2) 2022 International Conference on Blockchain Technology and Information Security (ICBCTIS),2026-01-14 17:14:15.538000
6967c0d79a35aa6a2ba7b003,IEEE,Blockchain,Study of Blockchain Forensics and Analytics tools,https://ieeexplore.ieee.org/document/9569824/,"Dinesh P Srivasthav, Lakshmi Padmaja Maddali, R Vigneswaran",2021,"Cryptocurrencies have elicited tremendous interest in the recent past due to their ability to enable financial transactions without the need for a central authority. The most appealing aspect of cryptocurrencies that garnered significant attention is its potential to enable (pseudo) anonymous transactions on the blockchain ledger. Unsurprisingly, this has led to rapid adoption of cryptocurre...",2021 3rd Conference on Blockchain Research & Applications for Innovative Networks and Services (BRAINS) Papers (10) 2021 3rd Conference on Blockchain Research & Applications for Innovative Networks and Services (BRAINS),2026-01-14 17:14:15.542000
